extension_nm,force_pN
58.342735,24.598009
58.52615,24.705835
58.557518,24.614052
58.672195,24.719696
58.780544,24.708349
58.71225,24.769468
59.322418,24.805182
59.045696,24.705276
59.056511,24.837297
59.35799,24.840294
59.570148,24.89996
59.953842,24.873919
60.199406,24.907019
60.195644,24.992256
59.958363,24.937984
60.238163,25.052687
60.301754,25.077288
60.550652,25.083893
60.82251,25.059063
60.505444,25.114498
60.906456,25.136536
61.255924,25.083
61.606419,25.212189
62.152424,25.170889
62.473671,25.133581
62.648209,25.289968
62.93528,25.263611
62.969864,25.237762
63.267105,25.312496
63.431286,25.340723
63.827419,25.418156
63.987679,25.399193
64.395576,25.489676
64.705887,25.388763
65.018105,25.543652
65.542503,25.519352
65.560112,25.495655
65.73037,25.597578
66.038361,25.508627
66.255081,25.692194
66.082344,25.569391
66.41748,25.569391
66.373611,25.666264
66.180489,25.694801
66.492142,25.828833
66.542191,25.687016
66.815002,25.740238
67.014275,25.823692
67.489632,25.872562
67.743355,25.850977
67.707069,25.79425
68.321434,25.897276
68.451172,25.892973
68.444786,25.909603
68.05851,25.961256
67.926285,25.996656
68.136635,26.088165
68.458725,26.02107
68.668587,26.103737
68.664497,26.08255
68.624428,26.21843
68.919594,26.225609
69.184021,26.264189
69.415619,26.174873
69.107513,26.206043
69.199112,26.252123
69.050293,26.212366
68.932961,26.375977
68.915321,26.409779
68.834412,26.430368
68.920753,26.464241
68.541924,26.449329
68.481789,26.46158
68.593727,26.368843
68.488785,26.589365
69.064301,26.494371
69.066635,26.489876
69.265556,26.613125
68.951469,26.582613
68.869789,26.5723
68.905228,26.656351
68.587387,26.683313
69.04451,26.787359
69.029198,26.632215
69.115654,26.821608
68.764671,26.716633
68.372284,26.890238
68.440224,26.896555
67.978249,26.788757
68.044373,26.870171
67.925072,26.88183
68.041206,27.023544
67.721916,27.065586
67.734947,26.938232
67.812798,27.060387
67.093948,27.015699
67.162086,27.119635
67.161667,27.020891
66.979469,27.17664
66.983025,27.057837
66.701042,27.139894
66.970245,27.305105
66.840897,27.171848
66.947273,27.279936
67.335487,27.170521
67.504669,27.320513
67.789734,27.420261
67.500664,27.262241
67.736015,27.480556
67.850922,27.345016
67.849129,27.471788
68.13446,27.457022
68.014122,27.605442
68.204254,27.593208
68.397552,27.466673
68.826416,27.573156
68.990578,27.678883
69.502899,27.746727
69.778069,27.70019
69.60244,27.783205
69.991356,27.810013
70.048592,27.595385
70.297081,27.844759
70.310181,27.854382
70.767166,27.746078
70.8293,27.833509
70.581406,27.838226
71.214821,27.811108
71.353691,27.940491
71.340897,27.874533
71.627296,27.998024
71.285637,28.100611
71.640282,28.025053
71.93251,28.069481
72.07515,28.035744
72.158157,28.181686
72.055534,28.179577
72.650612,28.265043
72.493553,28.296938
72.628075,28.141665
72.40844,28.294821
72.64537,28.293051
72.708466,28.224983
72.950165,28.34947
73.49147,28.281086
73.483391,28.247183
73.404228,28.490368
73.382645,28.524946
73.355598,28.487583
73.271301,28.458443
73.314873,28.612007
73.755928,28.628233
73.63546,28.485069
73.710632,28.666241
73.951653,28.705614
74.507095,28.627396
74.493614,28.820839
74.284752,28.86381
73.94471,28.832493
73.544846,28.755247
73.600082,28.748596
73.387871,28.741369
73.494537,28.920301
73.604088,28.780268
73.269768,28.974478
73.181076,28.912575
73.038231,29.009247
73.060829,29.082329
73.257683,28.961437
73.059067,29.013588
73.104691,29.119532
73.125992,29.123793
73.47702,29.178617
73.356941,29.258715
73.623718,29.191086
73.712669,29.199074
73.318489,29.314943
73.600838,29.510538
73.405251,29.382387
73.346924,29.534578
73.004066,29.444607
73.007591,29.447206
73.28289,29.418043
73.079773,29.569267
72.815338,29.460651
72.912842,29.681967
72.880013,29.731064
73.088707,29.679628
72.707176,29.543831
72.53643,29.619038
72.647583,29.590765
72.944206,29.659613
72.798981,29.83395
73.086716,29.625029
72.966171,29.804403
72.772774,29.932728
72.750267,29.866938
72.632187,29.953619
72.467445,29.869751
72.558098,29.821123
72.812317,30.035561
73.029617,29.92062
73.037376,30.188669
73.325455,30.219097
73.311874,30.18483
73.14341,30.270939
73.160118,30.185307
73.348648,30.180691
73.688431,30.179024
74.101006,30.370777
74.28804,30.355038
74.338974,30.24737
74.648872,30.246578
74.810806,30.473604
74.556702,30.428236
74.766586,30.552164
74.638199,30.366217
74.7435,30.36659
74.697029,30.54879
74.342094,30.661213
74.729385,30.56382
74.866203,30.56522
75.405663,30.662407
75.412247,30.581968
75.388618,30.685604
75.037773,30.754198
74.870514,30.854807
75.358879,30.743385
74.759773,30.652407
75.121536,30.944859
75.185173,30.751194
74.940491,31.07262
75.591743,30.894867
75.350784,31.06391
75.436485,30.864574
75.539528,31.095211
75.762367,31.154873
75.819794,30.922371
75.349442,30.990791
75.444458,31.167362
75.567589,31.23805
75.995483,31.403425
76.087227,31.291243
76.228729,31.339212
76.639221,31.486048
76.510048,31.418283
76.538628,31.452719
76.599045,31.390028
76.86235,31.471478
77.053986,31.366512
76.883232,31.575796
76.627396,31.48052
76.126144,31.467081
75.873581,31.632229
76.365601,31.455786
76.360725,31.801056
75.971634,31.609255
75.63018,31.728466
75.61969,31.798363
75.515442,31.717218
75.682732,31.748131
75.59568,31.668655
75.795097,31.935068
75.900162,32.028992
75.737511,31.949635
76.317307,31.973503
76.50457,31.994242
76.772507,32.208435
76.847504,32.113564
76.926079,32.147175
77.101929,32.311993
77.479378,32.200455
77.326309,32.144867
77.280777,32.014992
77.565437,32.412441
77.267113,32.171185
77.645721,32.38974
77.820175,32.219772
77.61734,32.435047
77.748863,32.288326
77.981522,32.258453
78.61187,32.564304
79.025681,32.551239
79.062149,32.608063
79.480019,32.543068
79.768311,32.68755
79.335754,32.547009
79.672501,32.542435
79.564095,32.740765
79.672462,32.878304
79.845726,32.788406
79.753448,32.966938
79.517334,32.71217
79.545609,32.747707
79.316414,32.962749
79.458923,32.937077
79.824425,33.018223
80.200455,33.050537
80.493225,32.904343
80.953651,33.048923
81.027641,33.030064
81.575424,32.957928
81.857025,33.188717
82.438843,33.244698
82.58062,33.120525
82.983772,33.231594
83.022171,33.152294
83.198059,33.380432
83.619026,33.242748
83.634819,33.441196
83.703423,33.324013
83.863426,33.349648
84.128647,33.470966
84.043098,33.607635
84.331924,33.682316
84.589951,33.433113
84.815903,33.650372
85.353523,33.76144
85.514252,33.736366
85.471397,33.627346
86.050049,33.935234
86.167801,33.739677
86.606682,33.676941
86.51564,33.935452
86.572952,33.875118
86.72982,33.953598
86.876198,34.016296
87.282578,34.172657
87.166191,33.929821
87.386185,34.199848
87.332466,34.108891
87.599426,34.168545
87.758171,34.121574
87.334267,33.984482
87.562355,34.296432
87.353554,34.074112
87.086792,34.271622
87.265221,34.149612
86.975906,34.336578
87.011688,34.45261
87.05442,34.433628
86.83519,34.383171
86.698898,34.350227
86.658028,34.630177
86.579758,34.430717
85.713547,34.602852
85.581413,34.707355
85.401398,34.536709
85.063431,34.694447
84.800354,34.759762
84.726936,34.856686
84.660835,34.787994
84.441643,34.839748
84.705811,34.869167
84.671967,34.90601
83.877441,34.795475
83.782166,34.932869
83.781731,35.076527
84.155029,35.032642
83.872353,34.983013
83.863243,34.983013
83.834717,35.064507
83.896416,35.245239
84.044243,35.217556
83.856209,35.175331
83.991379,35.211224
83.612404,35.254425
83.707397,35.473446
83.388977,35.445473
83.32489,35.512886
83.096283,35.349258
83.007973,35.495541
82.629578,35.427925
82.986389,35.54612
82.599663,35.701382
82.517982,35.688122
82.613426,35.592388
82.44442,35.819603
82.63076,35.644058
82.533661,35.81443
82.19043,35.653233
82.235374,35.991619
82.311142,35.837914
82.034706,35.902927
82.445396,36.030727
81.969757,35.836281
81.721474,35.963722
82.19606,35.934772
82.086548,36.011581
82.200272,36.153076
82.151001,36.205669
82.543655,36.25066
82.683006,36.091831
82.934296,36.242146
83.556755,36.285156
84.187943,36.320324
84.765892,36.454342
84.899254,36.360947
85.244667,36.46077
85.208214,36.549648
85.341232,36.537968
85.850182,36.621323
85.570358,36.558819
85.76532,36.70845
85.514,36.509743
85.761261,36.700794
85.937027,36.712757
86.443245,36.731663
86.674698,36.852322
86.626785,36.795788
86.811966,36.852806
87.096786,36.890873
87.165047,37.009521
87.590073,37.062759
87.913483,37.041264
88.018402,37.17881
88.566162,37.064938
88.428802,37.093826
88.60804,37.016396
88.720016,37.137974
88.947365,37.201836
88.699768,37.197094
89.115295,37.423931
89.288689,37.257046
89.35939,37.49794
89.467468,37.361286
89.308968,37.428066
89.344933,37.529232
89.047356,37.495602
89.204079,37.690834
89.400177,37.564114
89.32621,37.70174
88.902489,37.641064
88.790268,37.665985
88.792175,37.838032
88.960938,37.750309
89.196999,37.83173
89.102097,37.793064
88.891685,37.867767
89.231537,37.859116
89.052986,37.964905
89.190201,38.018154
89.092583,37.902355
89.352638,38.096306
89.442406,38.154221
89.058296,38.157429
89.728989,38.214725
89.638008,38.187935
89.575554,38.327106
90.067078,38.221806
90.022873,38.355614
89.93689,38.357861
89.992386,38.352238
90.304085,38.443966
90.018845,38.395885
90.024422,38.509712
90.380333,38.504047
90.28141,38.595276
90.261169,38.672092
89.835846,38.694416
90.272209,38.802521
90.559601,38.690754
90.661636,38.807339
90.672791,38.739971
90.56311,38.871265
90.511948,38.982513
90.473068,38.798107
90.675499,38.997292
90.745712,38.891159
90.9095,39.119648
90.950127,39.119778
91.080719,39.124359
91.196648,39.18346
91.463516,39.151665
91.539925,39.235722
91.820114,39.250431
91.853043,39.312912
92.187088,39.370625
92.317184,39.369083
92.473625,39.551861
92.328896,39.368954
92.60894,39.573002
92.724052,39.586437
92.520782,39.616779
92.769005,39.710754
92.406929,39.603706
92.629356,39.740536
92.757782,39.64415
92.628662,39.792648
92.669365,39.850941
92.976883,39.900185
93.664528,39.954205
93.59597,39.935318
93.948654,40.028378
94.365524,40.012993
94.215042,40.003067
94.334946,40.081757
94.060425,40.025902
94.010551,40.232819
93.917091,40.201111
94.101044,40.265106
94.487625,40.328026
94.800293,40.308308
94.89566,40.47065
94.716927,40.376038
95.142418,40.569027
95.151878,40.362869
95.110023,40.546299
95.353523,40.527546
95.118256,40.580021
95.352509,40.735062
95.336464,40.589924
95.274536,40.725239
95.480682,40.853016
95.227829,40.756191
95.643509,40.873009
95.696983,40.912033
95.405693,41.030769
95.779449,40.932877
95.580338,41.139671
95.54673,41.037453
95.54882,41.097046
96.097069,41.205814
95.954048,41.11124
95.546326,41.286892
95.28965,41.148239
95.483284,41.35046
95.810875,41.320274
95.65242,41.256081
96.031197,41.533493
96.1306,41.406021
95.953636,41.538231
96.029961,41.386196
96.506493,41.607616
97.177055,41.825054
97.402916,41.617516
97.430252,41.859001
97.617516,41.742241
98.123199,41.906124
97.898621,41.79018
97.453964,41.900497
98.014412,42.053753
98.0383,41.890125
98.518532,41.991554
98.433319,42.041687
98.284126,42.165752
98.661285,42.149391
98.320038,41.984596
98.444557,42.236732
98.406448,42.235378
98.200172,42.332825
98.183578,42.354733
97.951508,42.408894
98.06691,42.520493
97.966141,42.416382
98.52417,42.702999
98.702293,42.4165
98.664627,42.588028
98.729889,42.69268
98.53569,42.788963
98.873772,42.777794
98.782173,42.600384
98.831589,42.954109
99.060616,42.756332
99.024673,42.84856
99.210999,42.946159
99.203224,42.966873
99.643692,42.984676
99.80162,43.125305
99.698547,43.147633
99.949913,43.033871
99.42588,43.182976
99.265587,43.415146
99.246155,43.187725
99.321808,43.417942
98.771263,43.40876
98.982529,43.530479
99.301331,43.417831
98.911728,43.421921
99.045464,43.451794
98.77758,43.592262
99.223419,43.667061
99.158455,43.705677
98.853134,43.639168
99.070129,43.678593
99.184502,43.955666
99.322533,43.940914
99.62326,43.687855
99.848824,43.959534
100.3789,44.042133
100.5564,43.910847
100.74886,43.96439
100.60759,43.959526
100.84464,44.378937
100.83055,43.96743
100.51763,44.257301
100.78506,44.293671
101.11555,44.32946
101.37605,44.450455
101.65312,44.447811
101.94019,44.368923
102.27794,44.407982
102.14589,44.76189
101.94003,44.63615
101.91726,44.618252
102.15936,44.607616
102.17067,44.869404
102.28375,44.727734
102.56422,44.712883
102.42789,44.926632
103.43047,45.01078
103.79951,44.748306
104.11768,44.916515
104.48281,44.859005
105.09568,45.023254
105.60398,44.99081
105.64449,45.201183
106.06442,45.223862
106.56038,45.149033
107.0266,45.556465
107.6286,45.408787
108.39956,45.480064
109.05231,45.621975
109.08775,45.463612
109.56051,45.744553
110.21693,45.402592
111.03443,45.584839
111.29871,45.498413
111.96635,45.809601
112.9638,45.58897
113.14281,45.547993
113.80056,45.846344
114.18631,45.612629
114.76569,45.985859
115.15855,45.948101
115.20667,45.826923
115.84163,45.934319
116.29121,46.072124
116.62635,46.399586
116.73143,45.931164
117.12678,46.061466
117.9016,46.489368
118.10337,46.267147
118.87729,46.336262
119.54249,46.095825
119.98041,46.343369
120.77102,46.506794
120.90617,46.683292
121.40514,46.790829
121.81728,46.617931
122.34055,46.969955
122.96019,46.624619
123.59978,46.946213
124.54189,46.948517
125.22433,46.721058
125.86071,47.114254
126.26164,46.732353
126.98379,47.300583
127.08783,46.859085
127.56606,47.072792
128.22916,47.163067
128.44662,46.90078
128.80005,47.449615
129.10837,47.049156
129.23819,47.31015
129.66133,47.210468
129.74165,47.387768
130.41794,47.280376
130.25243,47.461994
130.72012,47.789215
130.85245,47.404011
130.98268,47.866863
131.80229,48.015778
132.36613,47.82431
133.07108,47.712009
133.2998,47.984497
134.29491,47.988892
134.50252,47.788921
134.8053,48.074974
135.7052,48.159531
136.07227,48.159531
136.55548,48.125633
136.84508,48.232265
137.96204,48.417984
139.04115,48.483318
139.60822,48.610889
140.14923,48.500431
140.92627,48.478764
141.27567,48.33868
141.85114,48.214317
141.89452,48.363239
142.72087,48.466911
143.24509,48.896656
143.7823,48.704666
144.38333,48.917656
145.10167,48.908592
145.90359,49.068275
146.16214,49.128609
146.4575,49.176849
146.85094,48.607883
147.57262,48.917549
148.28304,49.130997
148.9756,49.404182
149.81699,49.018547
150.37491,49.043808
151.30179,49.618534
152.06865,49.369282
152.89482,49.579395
153.62502,49.318592
154.25603,49.514267
154.99515,49.38921
155.06416,49.840096
155.65138,49.910492
156.27881,49.38485
157.082,50.046036
157.33226,49.815727
157.8163,49.570175
158.19832,49.97364
159.01118,49.736725
159.8475,50.286076
160.40472,49.870949
160.69101,50.014565
161.37157,50.389111
161.97391,50.292637
163.04819,50.499149
163.56224,50.474434
164.22714,50.498127
164.58646,50.215454
165.20129,50.448101
165.62419,50.555611
165.86584,50.66283
166.67744,50.391418
167.38835,50.328037
168.18831,50.648006
168.6864,50.482502
169.1481,50.775436
169.95592,51.210224
170.42294,50.547043
171.01338,50.862854
171.6277,51.033607
172.19325,50.964596
173.11079,50.759869
173.51492,50.85791
174.07314,51.467991
174.36661,51.34864
174.39624,51.541504
175.12573,51.418137
175.18036,51.488747
175.8082,51.193039
176.4901,51.135349
177.01767,51.838539
177.31015,51.421658
177.61678,51.721565
178.03467,51.592735
178.20506,52.026123
178.3839,51.700024
178.80403,51.968636
178.84404,51.735912
178.22449,52.083267
178.52995,52.001667
178.59401,51.819431
178.55624,52.338055
178.95212,52.340107
178.91219,51.694252
178.94547,52.186279
178.76399,52.196453
178.92165,52.552097
179.2883,52.123322
179.5206,52.707169
179.92503,52.971184
179.86066,52.56459
180.56075,52.721424
180.88794,52.951668
181.6358,52.936848
182.12434,53.13929
182.86046,52.425964
183.38242,52.728619
183.64496,53.022331
184.33118,53.163567
185.20605,53.248512
186.11494,52.8522
187.01251,53.474644
188.03445,52.90321
189.27852,53.640144
190.09904,53.393974
191.35794,53.129246
192.66103,53.18277
193.91948,53.485298
195.51976,53.444134
197.16249,53.29335
198.63525,53.323914
200.60393,53.497116
202.17645,53.629677
204.08524,53.836494
206.47626,53.780167
208.71249,54.300724
210.9276,53.963871
213.11882,54.152763
215.39838,53.694195
217.46759,54.229126
219.5779,54.428837
221.54808,53.888466
223.22708,54.167591
225.15891,54.126503
227.17111,54.502899
229.40421,54.689526
231.8539,54.264439
234.52107,54.37265
236.95082,54.668385
239.66216,54.776249
242.15186,54.74342
244.81482,54.935429
247.6837,55.182205
250.41414,54.763603
253.38895,54.9259
255.76958,54.929661
258.83646,54.659649
262.23917,55.299774
265.85812,54.761265
269.08533,55.448673
272.27502,55.167606
275.86072,55.510506
279.86929,55.018711
283.67099,55.045471
287.59976,55.729694
291.31345,55.479252
295.47549,55.580963
299.91171,55.665237
304.40894,55.848461
309.4064,55.85173
313.86038,55.719727
319.03394,55.850464
324.18854,55.515564
328.96271,55.762051
333.92273,56.05727
339.36914,56.129097
344.53125,55.936836
349.97,55.847721
355.5827,56.083782
361.42624,56.210037
366.64627,56.214867
372.7399,56.214867
378.32635,56.600403
384.45355,56.629574
390.43509,56.638584
396.26141,56.823147
401.78558,56.282471
407.28479,56.441769
413.03397,57.046036
418.86578,57.009193
424.68234,56.869839
430.44421,56.647087
436.37555,56.865559
441.75644,56.722469
447.02548,56.949615
452.48499,57.209721
457.71036,57.30024
462.82706,57.563805
468.09366,56.951469
473.59979,57.507542
478.42746,57.440865
483.63235,57.662777
488.77209,57.573006
493.45764,57.45509
498.57486,58.017036
503.41742,57.716591
508.76086,57.597416
513.22437,57.517506
517.77618,57.914818
522.36743,58.092926
526.77765,57.777203
531.4541,57.824341
535.33679,57.654694
539.8974,57.700775
543.72162,57.746284
547.82263,57.811825
551.22046,58.260712
555.2124,57.779442
558.98608,58.092377
562.99841,57.972248
566.47223,58.16777
570.02667,58.277065
573.35492,57.929379
576.67621,57.908028
579.91553,57.905922
582.96417,58.08326
585.46497,58.142365
588.01117,57.927109
590.4892,58.351776
592.33893,58.023857
594.3064,58.221024
596.23132,58.031418
598.02606,58.00021
599.78485,57.985851
600.94147,58.073212
601.72668,58.08799
602.02795,57.805084
602.13965,58.046925
602.51813,58.154305
603.07239,58.219154
603.38208,58.162457
603.55933,58.096516
603.42218,58.379772
603.73602,57.999279
604.04236,58.014191
604.02966,58.143681
604.17944,57.988888
603.77863,58.192806
603.21655,57.78907
602.5824,57.977898
601.64087,57.862541
601.26636,57.967144
600.48669,58.151283
599.99988,57.735542
599.06036,58.130398
598.26599,57.929733
598.02649,58.200951
597.52008,58.225998
